time,flux,comp1,model,residual
0.5544340503895773,83.89012147731222,80.1739492269093,80.1739492269093,3.71617225040292
0.8269254640747794,97.55450395500976,98.69107708053554,98.69107708053554,-1.1365731255257714
0.9850995820800426,121.7633550091954,109.87490255915561,109.87490255915561,11.888452450039779
1.281806700919592,132.6751550251864,131.52209331816454,131.52209331816454,1.1530617070218625
1.5547454568352668,150.52138096471853,152.06010911832286,152.06010911832286,-1.5387281536043247
1.7867650579339942,167.4953927178632,169.939213959807,169.939213959807,-2.4438212419437946
2.0544340503895775,184.11970207588138,191.07785709676907,191.07785709676907,-6.958155020887688
2.3250425059143573,204.36294435883477,213.13383685916182,213.13383685916182,-8.77089250032705
2.60158512658953,225.97889697300246,236.61614595696958,236.61614595696958,-10.637248983967112
2.7499779215343416,251.30186231370564,249.71697528945575,249.71697528945575,1.5848870242498947
3.315783883508889,321.687144164927,304.05982689025876,304.05982689025876,17.627317274668258
3.5599681683218343,321.687144164927,330.265542328531,330.265542328531,-8.578398163603993
3.8044340503895775,347.98681365484805,358.55774229048984,358.55774229048984,-10.570928635641792
4.0544340503895775,381.8479383677834,389.87037459564584,389.87037459564584,-8.022436227862443
4.327635716980044,415.7679000163251,427.08855483827267,427.08855483827267,-11.320654821947585
4.485178747394716,455.85279357406773,450.05180740510457,450.05180740510457,5.800986168963163
4.826083547841595,480.9059243542842,503.62111231453383,503.62111231453383,-22.715187960249636
4.9947538403487535,537.7941688088204,532.0980216590356,532.0980216590356,5.696147149784792
5.3044340503895775,571.0832379180861,587.707267504677,587.707267504677,-16.62402958659095
5.620816190478113,630.4552287939337,648.735163020768,648.735163020768,-18.27993422683437
5.8222658040088255,695.112710173035,689.6296029761062,689.6296029761062,5.483107196928813
6.029597908751644,734.8267327097085,733.207738918652,733.207738918652,1.6189937910564822
6.3044340503895775,778.2390119846657,793.0275081347781,793.0275081347781,-14.78849615011245
6.82142878407311,966.4542371820463,910.588652578024,910.588652578024,55.865584604022274
7.010973082235328,966.4542371820463,954.9302477714679,954.9302477714679,11.523989410578451
7.22171236408602,1006.0173936623921,1004.8006213778782,1004.8006213778782,1.2167722845139224
7.697412269173842,1168.1349672002527,1119.012724750708,1119.012724750708,49.12224244954473
7.783608084695775,1168.1349672002527,1139.9013386683973,1139.9013386683973,28.233628531855402
8.05310670327734,1187.3888034697882,1205.5525013018243,1205.5525013018243,-18.163697832036178
0.08328179511323489,102.84447985141013,151.11812974886598,151.11812974886598,-48.273649897455854
0.40749039117241426,183.0119442220878,208.48578431248035,208.48578431248035,-25.473840090392542
